sheet	range	group	formula	count	cached	error
تعداد فیش هرشب	B462		LET(\n  inputDate, AN,\n  sheetName, "اهداف فروش",\n  dataRange, "A:G",\n  result,\n    IF(\n      ISBLANK(inputDate),\n      "",\n      LET(\n        date, GREG_TO_JALALI(inputDate),\n        monthName, GET_JALALI_MONTH_NAME(date),\n        year, GET_JALALI_YEAR(date),\n        data, IMPORT_FROM_SHEET(SheetsFileId_Accounting_Chalebagh, sheetName, dataRange),\n        filteredData, FILTER(data, INDEX(data,,2) = monthName, INDEX(data,,3) = year),\n        INDEX(filteredData,,4)\n      )\n    ),\n  result\n)	1		
تعداد فیش هرشب	B463		LET(\n  inputDate, AN,\n  sheetName, "اهداف فروش",\n  dataRange, "A:G",\n  result,\n    IF(\n      ISBLANK(inputDate),\n      "",\n      LET(\n        date, GREG_TO_JALALI(inputDate),\n        monthName, GET_JALALI_MONTH_NAME(date),\n        year, GET_JALALI_YEAR(date),\n        data, IMPORT_FROM_SHEET(SheetsFileId_Accounting_Chalebagh, sheetName, dataRange),\n        filteredData, FILTER(data, INDEX(data,,2) = monthName, INDEX(data,,3) = year),\n        INDEX(filteredData,,4)\n      )\n    ),\n  result\n)	1		
تعداد فیش هرشب	B464		LET(\n  inputDate, AN,\n  sheetName, "اهداف فروش",\n  dataRange, "A:G",\n  result,\n    IF(\n      ISBLANK(inputDate),\n      "",\n      LET(\n        date, GREG_TO_JALALI(inputDate),\n        monthName, GET_JALALI_MONTH_NAME(date),\n        year, GET_JALALI_YEAR(date),\n        data, IMPORT_FROM_SHEET(SheetsFileId_Accounting_Chalebagh, sheetName, dataRange),\n        filteredData, FILTER(data, INDEX(data,,2) = monthName, INDEX(data,,3) = year),\n        INDEX(filteredData,,4)\n      )\n    ),\n  result\n)	1		
تعداد فیش هرشب	B465		LET(\n  inputDate, AN,\n  sheetName, "اهداف فروش",\n  dataRange, "A:G",\n  result,\n    IF(\n      ISBLANK(inputDate),\n      "",\n      LET(\n        date, GREG_TO_JALALI(inputDate),\n        monthName, GET_JALALI_MONTH_NAME(date),\n        year, GET_JALALI_YEAR(date),\n        data, IMPORT_FROM_SHEET(SheetsFileId_Accounting_Chalebagh, sheetName, dataRange),\n        filteredData, FILTER(data, INDEX(data,,2) = monthName, INDEX(data,,3) = year),\n        INDEX(filteredData,,4)\n      )\n    ),\n  result\n)	1		
تعداد فیش هرشب	B466		LET(\n  inputDate, AN,\n  sheetName, "اهداف فروش",\n  dataRange, "A:G",\n  result,\n    IF(\n      ISBLANK(inputDate),\n      "",\n      LET(\n        date, GREG_TO_JALALI(inputDate),\n        monthName, GET_JALALI_MONTH_NAME(date),\n        year, GET_JALALI_YEAR(date),\n        data, IMPORT_FROM_SHEET(SheetsFileId_Accounting_Chalebagh, sheetName, dataRange),\n        filteredData, FILTER(data, INDEX(data,,2) = monthName, INDEX(data,,3) = year),\n        INDEX(filteredData,,4)\n      )\n    ),\n  result\n)	1		
تعداد فیش هرشب	B467		LET(\n  inputDate, AN,\n  sheetName, "اهداف فروش",\n  dataRange, "A:G",\n  result,\n    IF(\n      ISBLANK(inputDate),\n      "",\n      LET(\n        date, GREG_TO_JALALI(inputDate),\n        monthName, GET_JALALI_MONTH_NAME(date),\n        year, GET_JALALI_YEAR(date),\n        data, IMPORT_FROM_SHEET(SheetsFileId_Accounting_Chalebagh, sheetName, dataRange),\n        filteredData, FILTER(data, INDEX(data,,2) = monthName, INDEX(data,,3) = year),\n        INDEX(filteredData,,4)\n      )\n    ),\n  result\n)	1		
تعداد فیش هرشب	B468		LET(\n  inputDate, AN,\n  sheetName, "اهداف فروش",\n  dataRange, "A:G",\n  result,\n    IF(\n      ISBLANK(inputDate),\n      "",\n      LET(\n        date, GREG_TO_JALALI(inputDate),\n        monthName, GET_JALALI_MONTH_NAME(date),\n        year, GET_JALALI_YEAR(date),\n        data, IMPORT_FROM_SHEET(SheetsFileId_Accounting_Chalebagh, sheetName, dataRange),\n        filteredData, FILTER(data, INDEX(data,,2) = monthName, INDEX(data,,3) = year),\n        INDEX(filteredData,,4)\n      )\n    ),\n  result\n)	1		
تعداد فیش هرشب	B469		LET(\n  inputDate, AN,\n  sheetName, "اهداف فروش",\n  dataRange, "A:G",\n  result,\n    IF(\n      ISBLANK(inputDate),\n      "",\n      LET(\n        date, GREG_TO_JALALI(inputDate),\n        monthName, GET_JALALI_MONTH_NAME(date),\n        year, GET_JALALI_YEAR(date),\n        data, IMPORT_FROM_SHEET(SheetsFileId_Accounting_Chalebagh, sheetName, dataRange),\n        filteredData, FILTER(data, INDEX(data,,2) = monthName, INDEX(data,,3) = year),\n        INDEX(filteredData,,4)\n      )\n    ),\n  result\n)	1		
تعداد فیش هرشب	B470		LET(\n  inputDate, AN,\n  sheetName, "اهداف فروش",\n  dataRange, "A:G",\n  result,\n    IF(\n      ISBLANK(inputDate),\n      "",\n      LET(\n        date, GREG_TO_JALALI(inputDate),\n        monthName, GET_JALALI_MONTH_NAME(date),\n        year, GET_JALALI_YEAR(date),\n        data, IMPORT_FROM_SHEET(SheetsFileId_Accounting_Chalebagh, sheetName, dataRange),\n        filteredData, FILTER(data, INDEX(data,,2) = monthName, INDEX(data,,3) = year),\n        INDEX(filteredData,,4)\n      )\n    ),\n  result\n)	1		
تعداد فیش هرشب	B471		LET(\n  inputDate, AN,\n  sheetName, "اهداف فروش",\n  dataRange, "A:G",\n  result,\n    IF(\n      ISBLANK(inputDate),\n      "",\n      LET(\n        date, GREG_TO_JALALI(inputDate),\n        monthName, GET_JALALI_MONTH_NAME(date),\n        year, GET_JALALI_YEAR(date),\n        data, IMPORT_FROM_SHEET(SheetsFileId_Accounting_Chalebagh, sheetName, dataRange),\n        filteredData, FILTER(data, INDEX(data,,2) = monthName, INDEX(data,,3) = year),\n        INDEX(filteredData,,4)\n      )\n    ),\n  result\n)	1		
تعداد فیش هرشب	B472		LET(\n  inputDate, AN,\n  sheetName, "اهداف فروش",\n  dataRange, "A:G",\n  result,\n    IF(\n      ISBLANK(inputDate),\n      "",\n      LET(\n        date, GREG_TO_JALALI(inputDate),\n        monthName, GET_JALALI_MONTH_NAME(date),\n        year, GET_JALALI_YEAR(date),\n        data, IMPORT_FROM_SHEET(SheetsFileId_Accounting_Chalebagh, sheetName, dataRange),\n        filteredData, FILTER(data, INDEX(data,,2) = monthName, INDEX(data,,3) = year),\n        INDEX(filteredData,,4)\n      )\n    ),\n  result\n)	1		
تعداد فیش هرشب	B473		LET(\n  inputDate, AN,\n  sheetName, "اهداف فروش",\n  dataRange, "A:G",\n  result,\n    IF(\n      ISBLANK(inputDate),\n      "",\n      LET(\n        date, GREG_TO_JALALI(inputDate),\n        monthName, GET_JALALI_MONTH_NAME(date),\n        year, GET_JALALI_YEAR(date),\n        data, IMPORT_FROM_SHEET(SheetsFileId_Accounting_Chalebagh, sheetName, dataRange),\n        filteredData, FILTER(data, INDEX(data,,2) = monthName, INDEX(data,,3) = year),\n        INDEX(filteredData,,4)\n      )\n    ),\n  result\n)	1		
تعداد فیش هرشب	B474		LET(\n  inputDate, AN,\n  sheetName, "اهداف فروش",\n  dataRange, "A:G",\n  result,\n    IF(\n      ISBLANK(inputDate),\n      "",\n      LET(\n        date, GREG_TO_JALALI(inputDate),\n        monthName, GET_JALALI_MONTH_NAME(date),\n        year, GET_JALALI_YEAR(date),\n        data, IMPORT_FROM_SHEET(SheetsFileId_Accounting_Chalebagh, sheetName, dataRange),\n        filteredData, FILTER(data, INDEX(data,,2) = monthName, INDEX(data,,3) = year),\n        INDEX(filteredData,,4)\n      )\n    ),\n  result\n)	1		
تعداد فیش هرشب	B475		LET(\n  inputDate, AN,\n  sheetName, "اهداف فروش",\n  dataRange, "A:G",\n  result,\n    IF(\n      ISBLANK(inputDate),\n      "",\n      LET(\n        date, GREG_TO_JALALI(inputDate),\n        monthName, GET_JALALI_MONTH_NAME(date),\n        year, GET_JALALI_YEAR(date),\n        data, IMPORT_FROM_SHEET(SheetsFileId_Accounting_Chalebagh, sheetName, dataRange),\n        filteredData, FILTER(data, INDEX(data,,2) = monthName, INDEX(data,,3) = year),\n        INDEX(filteredData,,4)\n      )\n    ),\n  result\n)	1		
تعداد فیش هرشب	B476		LET(\n  inputDate, AN,\n  sheetName, "اهداف فروش",\n  dataRange, "A:G",\n  result,\n    IF(\n      ISBLANK(inputDate),\n      "",\n      LET(\n        date, GREG_TO_JALALI(inputDate),\n        monthName, GET_JALALI_MONTH_NAME(date),\n        year, GET_JALALI_YEAR(date),\n        data, IMPORT_FROM_SHEET(SheetsFileId_Accounting_Chalebagh, sheetName, dataRange),\n        filteredData, FILTER(data, INDEX(data,,2) = monthName, INDEX(data,,3) = year),\n        INDEX(filteredData,,4)\n      )\n    ),\n  result\n)	1		
تعداد فیش هرشب	B477		LET(\n  inputDate, AN,\n  sheetName, "اهداف فروش",\n  dataRange, "A:G",\n  result,\n    IF(\n      ISBLANK(inputDate),\n      "",\n      LET(\n        date, GREG_TO_JALALI(inputDate),\n        monthName, GET_JALALI_MONTH_NAME(date),\n        year, GET_JALALI_YEAR(date),\n        data, IMPORT_FROM_SHEET(SheetsFileId_Accounting_Chalebagh, sheetName, dataRange),\n        filteredData, FILTER(data, INDEX(data,,2) = monthName, INDEX(data,,3) = year),\n        INDEX(filteredData,,4)\n      )\n    ),\n  result\n)	1		
تعداد فیش هرشب	B478		LET(\n  inputDate, AN,\n  sheetName, "اهداف فروش",\n  dataRange, "A:G",\n  result,\n    IF(\n      ISBLANK(inputDate),\n      "",\n      LET(\n        date, GREG_TO_JALALI(inputDate),\n        monthName, GET_JALALI_MONTH_NAME(date),\n        year, GET_JALALI_YEAR(date),\n        data, IMPORT_FROM_SHEET(SheetsFileId_Accounting_Chalebagh, sheetName, dataRange),\n        filteredData, FILTER(data, INDEX(data,,2) = monthName, INDEX(data,,3) = year),\n        INDEX(filteredData,,4)\n      )\n    ),\n  result\n)	1		
تعداد فیش هرشب	B479		LET(\n  inputDate, AN,\n  sheetName, "اهداف فروش",\n  dataRange, "A:G",\n  result,\n    IF(\n      ISBLANK(inputDate),\n      "",\n      LET(\n        date, GREG_TO_JALALI(inputDate),\n        monthName, GET_JALALI_MONTH_NAME(date),\n        year, GET_JALALI_YEAR(date),\n        data, IMPORT_FROM_SHEET(SheetsFileId_Accounting_Chalebagh, sheetName, dataRange),\n        filteredData, FILTER(data, INDEX(data,,2) = monthName, INDEX(data,,3) = year),\n        INDEX(filteredData,,4)\n      )\n    ),\n  result\n)	1		
تعداد فیش هرشب	B480		LET(\n  inputDate, AN,\n  sheetName, "اهداف فروش",\n  dataRange, "A:G",\n  result,\n    IF(\n      ISBLANK(inputDate),\n      "",\n      LET(\n        date, GREG_TO_JALALI(inputDate),\n        monthName, GET_JALALI_MONTH_NAME(date),\n        year, GET_JALALI_YEAR(date),\n        data, IMPORT_FROM_SHEET(SheetsFileId_Accounting_Chalebagh, sheetName, dataRange),\n        filteredData, FILTER(data, INDEX(data,,2) = monthName, INDEX(data,,3) = year),\n        INDEX(filteredData,,4)\n      )\n    ),\n  result\n)	1		
تعداد فیش هرشب	B481		LET(\n  inputDate, AN,\n  sheetName, "اهداف فروش",\n  dataRange, "A:G",\n  result,\n    IF(\n      ISBLANK(inputDate),\n      "",\n      LET(\n        date, GREG_TO_JALALI(inputDate),\n        monthName, GET_JALALI_MONTH_NAME(date),\n        year, GET_JALALI_YEAR(date),\n        data, IMPORT_FROM_SHEET(SheetsFileId_Accounting_Chalebagh, sheetName, dataRange),\n        filteredData, FILTER(data, INDEX(data,,2) = monthName, INDEX(data,,3) = year),\n        INDEX(filteredData,,4)\n      )\n    ),\n  result\n)	1		
تعداد فیش هرشب	B482		LET(\n  inputDate, AN,\n  sheetName, "اهداف فروش",\n  dataRange, "A:G",\n  result,\n    IF(\n      ISBLANK(inputDate),\n      "",\n      LET(\n        date, GREG_TO_JALALI(inputDate),\n        monthName, GET_JALALI_MONTH_NAME(date),\n        year, GET_JALALI_YEAR(date),\n        data, IMPORT_FROM_SHEET(SheetsFileId_Accounting_Chalebagh, sheetName, dataRange),\n        filteredData, FILTER(data, INDEX(data,,2) = monthName, INDEX(data,,3) = year),\n        INDEX(filteredData,,4)\n      )\n    ),\n  result\n)	1		
تعداد فیش هرشب	B483		LET(\n  inputDate, AN,\n  sheetName, "اهداف فروش",\n  dataRange, "A:G",\n  result,\n    IF(\n      ISBLANK(inputDate),\n      "",\n      LET(\n        date, GREG_TO_JALALI(inputDate),\n        monthName, GET_JALALI_MONTH_NAME(date),\n        year, GET_JALALI_YEAR(date),\n        data, IMPORT_FROM_SHEET(SheetsFileId_Accounting_Chalebagh, sheetName, dataRange),\n        filteredData, FILTER(data, INDEX(data,,2) = monthName, INDEX(data,,3) = year),\n        INDEX(filteredData,,4)\n      )\n    ),\n  result\n)	1		
تعداد فیش هرشب	B484		LET(\n  inputDate, AN,\n  sheetName, "اهداف فروش",\n  dataRange, "A:G",\n  result,\n    IF(\n      ISBLANK(inputDate),\n      "",\n      LET(\n        date, GREG_TO_JALALI(inputDate),\n        monthName, GET_JALALI_MONTH_NAME(date),\n        year, GET_JALALI_YEAR(date),\n        data, IMPORT_FROM_SHEET(SheetsFileId_Accounting_Chalebagh, sheetName, dataRange),\n        filteredData, FILTER(data, INDEX(data,,2) = monthName, INDEX(data,,3) = year),\n        INDEX(filteredData,,4)\n      )\n    ),\n  result\n)	1		
تعداد فیش هرشب	B485		LET(\n  inputDate, AN,\n  sheetName, "اهداف فروش",\n  dataRange, "A:G",\n  result,\n    IF(\n      ISBLANK(inputDate),\n      "",\n      LET(\n        date, GREG_TO_JALALI(inputDate),\n        monthName, GET_JALALI_MONTH_NAME(date),\n        year, GET_JALALI_YEAR(date),\n        data, IMPORT_FROM_SHEET(SheetsFileId_Accounting_Chalebagh, sheetName, dataRange),\n        filteredData, FILTER(data, INDEX(data,,2) = monthName, INDEX(data,,3) = year),\n        INDEX(filteredData,,4)\n      )\n    ),\n  result\n)	1		
تعداد فیش هرشب	B486		LET(\n  inputDate, AN,\n  sheetName, "اهداف فروش",\n  dataRange, "A:G",\n  result,\n    IF(\n      ISBLANK(inputDate),\n      "",\n      LET(\n        date, GREG_TO_JALALI(inputDate),\n        monthName, GET_JALALI_MONTH_NAME(date),\n        year, GET_JALALI_YEAR(date),\n        data, IMPORT_FROM_SHEET(SheetsFileId_Accounting_Chalebagh, sheetName, dataRange),\n        filteredData, FILTER(data, INDEX(data,,2) = monthName, INDEX(data,,3) = year),\n        INDEX(filteredData,,4)\n      )\n    ),\n  result\n)	1		
تعداد فیش هرشب	B487		LET(\n  inputDate, AN,\n  sheetName, "اهداف فروش",\n  dataRange, "A:G",\n  result,\n    IF(\n      ISBLANK(inputDate),\n      "",\n      LET(\n        date, GREG_TO_JALALI(inputDate),\n        monthName, GET_JALALI_MONTH_NAME(date),\n        year, GET_JALALI_YEAR(date),\n        data, IMPORT_FROM_SHEET(SheetsFileId_Accounting_Chalebagh, sheetName, dataRange),\n        filteredData, FILTER(data, INDEX(data,,2) = monthName, INDEX(data,,3) = year),\n        INDEX(filteredData,,4)\n      )\n    ),\n  result\n)	1		
تعداد فیش هرشب	B488		LET(\n  inputDate, AN,\n  sheetName, "اهداف فروش",\n  dataRange, "A:G",\n  result,\n    IF(\n      ISBLANK(inputDate),\n      "",\n      LET(\n        date, GREG_TO_JALALI(inputDate),\n        monthName, GET_JALALI_MONTH_NAME(date),\n        year, GET_JALALI_YEAR(date),\n        data, IMPORT_FROM_SHEET(SheetsFileId_Accounting_Chalebagh, sheetName, dataRange),\n        filteredData, FILTER(data, INDEX(data,,2) = monthName, INDEX(data,,3) = year),\n        INDEX(filteredData,,4)\n      )\n    ),\n  result\n)	1		
تعداد فیش هرشب	B489		LET(\n  inputDate, AN,\n  sheetName, "اهداف فروش",\n  dataRange, "A:G",\n  result,\n    IF(\n      ISBLANK(inputDate),\n      "",\n      LET(\n        date, GREG_TO_JALALI(inputDate),\n        monthName, GET_JALALI_MONTH_NAME(date),\n        year, GET_JALALI_YEAR(date),\n        data, IMPORT_FROM_SHEET(SheetsFileId_Accounting_Chalebagh, sheetName, dataRange),\n        filteredData, FILTER(data, INDEX(data,,2) = monthName, INDEX(data,,3) = year),\n        INDEX(filteredData,,4)\n      )\n    ),\n  result\n)	1		
تعداد فیش هرشب	B490		LET(\n  inputDate, AN,\n  sheetName, "اهداف فروش",\n  dataRange, "A:G",\n  result,\n    IF(\n      ISBLANK(inputDate),\n      "",\n      LET(\n        date, GREG_TO_JALALI(inputDate),\n        monthName, GET_JALALI_MONTH_NAME(date),\n        year, GET_JALALI_YEAR(date),\n        data, IMPORT_FROM_SHEET(SheetsFileId_Accounting_Chalebagh, sheetName, dataRange),\n        filteredData, FILTER(data, INDEX(data,,2) = monthName, INDEX(data,,3) = year),\n        INDEX(filteredData,,4)\n      )\n    ),\n  result\n)	1		
تعداد فیش هرشب	B491		LET(\n  inputDate, AN,\n  sheetName, "اهداف فروش",\n  dataRange, "A:G",\n  result,\n    IF(\n      ISBLANK(inputDate),\n      "",\n      LET(\n        date, GREG_TO_JALALI(inputDate),\n        monthName, GET_JALALI_MONTH_NAME(date),\n        year, GET_JALALI_YEAR(date),\n        data, IMPORT_FROM_SHEET(SheetsFileId_Accounting_Chalebagh, sheetName, dataRange),\n        filteredData, FILTER(data, INDEX(data,,2) = monthName, INDEX(data,,3) = year),\n        INDEX(filteredData,,4)\n      )\n    ),\n  result\n)	1		
تعداد فیش هرشب	B492		LET(\n  inputDate, AN,\n  sheetName, "اهداف فروش",\n  dataRange, "A:G",\n  result,\n    IF(\n      ISBLANK(inputDate),\n      "",\n      LET(\n        date, GREG_TO_JALALI(inputDate),\n        monthName, GET_JALALI_MONTH_NAME(date),\n        year, GET_JALALI_YEAR(date),\n        data, IMPORT_FROM_SHEET(SheetsFileId_Accounting_Chalebagh, sheetName, dataRange),\n        filteredData, FILTER(data, INDEX(data,,2) = monthName, INDEX(data,,3) = year),\n        INDEX(filteredData,,4)\n      )\n    ),\n  result\n)	1		
تعداد فیش هرشب	B493		LET(\n  inputDate, AN,\n  sheetName, "اهداف فروش",\n  dataRange, "A:G",\n  result,\n    IF(\n      ISBLANK(inputDate),\n      "",\n      LET(\n        date, GREG_TO_JALALI(inputDate),\n        monthName, GET_JALALI_MONTH_NAME(date),\n        year, GET_JALALI_YEAR(date),\n        data, IMPORT_FROM_SHEET(SheetsFileId_Accounting_Chalebagh, sheetName, dataRange),\n        filteredData, FILTER(data, INDEX(data,,2) = monthName, INDEX(data,,3) = year),\n        INDEX(filteredData,,4)\n      )\n    ),\n  result\n)	1		
تعداد فیش هرشب	B494		LET(\n  inputDate, AN,\n  sheetName, "اهداف فروش",\n  dataRange, "A:G",\n  result,\n    IF(\n      ISBLANK(inputDate),\n      "",\n      LET(\n        date, GREG_TO_JALALI(inputDate),\n        monthName, GET_JALALI_MONTH_NAME(date),\n        year, GET_JALALI_YEAR(date),\n        data, IMPORT_FROM_SHEET(SheetsFileId_Accounting_Chalebagh, sheetName, dataRange),\n        filteredData, FILTER(data, INDEX(data,,2) = monthName, INDEX(data,,3) = year),\n        INDEX(filteredData,,4)\n      )\n    ),\n  result\n)	1		
تعداد فیش هرشب	B495		LET(\n  inputDate, AN,\n  sheetName, "اهداف فروش",\n  dataRange, "A:G",\n  result,\n    IF(\n      ISBLANK(inputDate),\n      "",\n      LET(\n        date, GREG_TO_JALALI(inputDate),\n        monthName, GET_JALALI_MONTH_NAME(date),\n        year, GET_JALALI_YEAR(date),\n        data, IMPORT_FROM_SHEET(SheetsFileId_Accounting_Chalebagh, sheetName, dataRange),\n        filteredData, FILTER(data, INDEX(data,,2) = monthName, INDEX(data,,3) = year),\n        INDEX(filteredData,,4)\n      )\n    ),\n  result\n)	1		
تعداد فیش هرشب	B496		LET(\n  inputDate, AN,\n  sheetName, "اهداف فروش",\n  dataRange, "A:G",\n  result,\n    IF(\n      ISBLANK(inputDate),\n      "",\n      LET(\n        date, GREG_TO_JALALI(inputDate),\n        monthName, GET_JALALI_MONTH_NAME(date),\n        year, GET_JALALI_YEAR(date),\n        data, IMPORT_FROM_SHEET(SheetsFileId_Accounting_Chalebagh, sheetName, dataRange),\n        filteredData, FILTER(data, INDEX(data,,2) = monthName, INDEX(data,,3) = year),\n        INDEX(filteredData,,4)\n      )\n    ),\n  result\n)	1		
تعداد فیش هرشب	B497		LET(\n  inputDate, AN,\n  sheetName, "اهداف فروش",\n  dataRange, "A:G",\n  result,\n    IF(\n      ISBLANK(inputDate),\n      "",\n      LET(\n        date, GREG_TO_JALALI(inputDate),\n        monthName, GET_JALALI_MONTH_NAME(date),\n        year, GET_JALALI_YEAR(date),\n        data, IMPORT_FROM_SHEET(SheetsFileId_Accounting_Chalebagh, sheetName, dataRange),\n        filteredData, FILTER(data, INDEX(data,,2) = monthName, INDEX(data,,3) = year),\n        INDEX(filteredData,,4)\n      )\n    ),\n  result\n)	1		
تعداد فیش هرشب	B498		LET(\n  inputDate, AN,\n  sheetName, "اهداف فروش",\n  dataRange, "A:G",\n  result,\n    IF(\n      ISBLANK(inputDate),\n      "",\n      LET(\n        date, GREG_TO_JALALI(inputDate),\n        monthName, GET_JALALI_MONTH_NAME(date),\n        year, GET_JALALI_YEAR(date),\n        data, IMPORT_FROM_SHEET(SheetsFileId_Accounting_Chalebagh, sheetName, dataRange),\n        filteredData, FILTER(data, INDEX(data,,2) = monthName, INDEX(data,,3) = year),\n        INDEX(filteredData,,4)\n      )\n    ),\n  result\n)	1		
تعداد فیش هرشب	B499		LET(\n  inputDate, AN,\n  sheetName, "اهداف فروش",\n  dataRange, "A:G",\n  result,\n    IF(\n      ISBLANK(inputDate),\n      "",\n      LET(\n        date, GREG_TO_JALALI(inputDate),\n        monthName, GET_JALALI_MONTH_NAME(date),\n        year, GET_JALALI_YEAR(date),\n        data, IMPORT_FROM_SHEET(SheetsFileId_Accounting_Chalebagh, sheetName, dataRange),\n        filteredData, FILTER(data, INDEX(data,,2) = monthName, INDEX(data,,3) = year),\n        INDEX(filteredData,,4)\n      )\n    ),\n  result\n)	1		
تعداد فیش هرشب	B500		LET(\n  inputDate, AN,\n  sheetName, "اهداف فروش",\n  dataRange, "A:G",\n  result,\n    IF(\n      ISBLANK(inputDate),\n      "",\n      LET(\n        date, GREG_TO_JALALI(inputDate),\n        monthName, GET_JALALI_MONTH_NAME(date),\n        year, GET_JALALI_YEAR(date),\n        data, IMPORT_FROM_SHEET(SheetsFileId_Accounting_Chalebagh, sheetName, dataRange),\n        filteredData, FILTER(data, INDEX(data,,2) = monthName, INDEX(data,,3) = year),\n        INDEX(filteredData,,4)\n      )\n    ),\n  result\n)	1		
تعداد فیش هرشب	B501		LET(\n  inputDate, AN,\n  sheetName, "اهداف فروش",\n  dataRange, "A:G",\n  result,\n    IF(\n      ISBLANK(inputDate),\n      "",\n      LET(\n        date, GREG_TO_JALALI(inputDate),\n        monthName, GET_JALALI_MONTH_NAME(date),\n        year, GET_JALALI_YEAR(date),\n        data, IMPORT_FROM_SHEET(SheetsFileId_Accounting_Chalebagh, sheetName, dataRange),\n        filteredData, FILTER(data, INDEX(data,,2) = monthName, INDEX(data,,3) = year),\n        INDEX(filteredData,,4)\n      )\n    ),\n  result\n)	1		
تعداد فیش هرشب	B502		LET(\n  inputDate, AN,\n  sheetName, "اهداف فروش",\n  dataRange, "A:G",\n  result,\n    IF(\n      ISBLANK(inputDate),\n      "",\n      LET(\n        date, GREG_TO_JALALI(inputDate),\n        monthName, GET_JALALI_MONTH_NAME(date),\n        year, GET_JALALI_YEAR(date),\n        data, IMPORT_FROM_SHEET(SheetsFileId_Accounting_Chalebagh, sheetName, dataRange),\n        filteredData, FILTER(data, INDEX(data,,2) = monthName, INDEX(data,,3) = year),\n        INDEX(filteredData,,4)\n      )\n    ),\n  result\n)	1		
تعداد فیش هرشب	B503		LET(\n  inputDate, AN,\n  sheetName, "اهداف فروش",\n  dataRange, "A:G",\n  result,\n    IF(\n      ISBLANK(inputDate),\n      "",\n      LET(\n        date, GREG_TO_JALALI(inputDate),\n        monthName, GET_JALALI_MONTH_NAME(date),\n        year, GET_JALALI_YEAR(date),\n        data, IMPORT_FROM_SHEET(SheetsFileId_Accounting_Chalebagh, sheetName, dataRange),\n        filteredData, FILTER(data, INDEX(data,,2) = monthName, INDEX(data,,3) = year),\n        INDEX(filteredData,,4)\n      )\n    ),\n  result\n)	1		
تعداد فیش هرشب	B504		LET(\n  inputDate, AN,\n  sheetName, "اهداف فروش",\n  dataRange, "A:G",\n  result,\n    IF(\n      ISBLANK(inputDate),\n      "",\n      LET(\n        date, GREG_TO_JALALI(inputDate),\n        monthName, GET_JALALI_MONTH_NAME(date),\n        year, GET_JALALI_YEAR(date),\n        data, IMPORT_FROM_SHEET(SheetsFileId_Accounting_Chalebagh, sheetName, dataRange),\n        filteredData, FILTER(data, INDEX(data,,2) = monthName, INDEX(data,,3) = year),\n        INDEX(filteredData,,4)\n      )\n    ),\n  result\n)	1		
تعداد فیش هرشب	B505		LET(\n  inputDate, AN,\n  sheetName, "اهداف فروش",\n  dataRange, "A:G",\n  result,\n    IF(\n      ISBLANK(inputDate),\n      "",\n      LET(\n        date, GREG_TO_JALALI(inputDate),\n        monthName, GET_JALALI_MONTH_NAME(date),\n        year, GET_JALALI_YEAR(date),\n        data, IMPORT_FROM_SHEET(SheetsFileId_Accounting_Chalebagh, sheetName, dataRange),\n        filteredData, FILTER(data, INDEX(data,,2) = monthName, INDEX(data,,3) = year),\n        INDEX(filteredData,,4)\n      )\n    ),\n  result\n)	1		
تعداد فیش هرشب	B506		LET(\n  inputDate, AN,\n  sheetName, "اهداف فروش",\n  dataRange, "A:G",\n  result,\n    IF(\n      ISBLANK(inputDate),\n      "",\n      LET(\n        date, GREG_TO_JALALI(inputDate),\n        monthName, GET_JALALI_MONTH_NAME(date),\n        year, GET_JALALI_YEAR(date),\n        data, IMPORT_FROM_SHEET(SheetsFileId_Accounting_Chalebagh, sheetName, dataRange),\n        filteredData, FILTER(data, INDEX(data,,2) = monthName, INDEX(data,,3) = year),\n        INDEX(filteredData,,4)\n      )\n    ),\n  result\n)	1		
تعداد فیش هرشب	B507		LET(\n  inputDate, AN,\n  sheetName, "اهداف فروش",\n  dataRange, "A:G",\n  result,\n    IF(\n      ISBLANK(inputDate),\n      "",\n      LET(\n        date, GREG_TO_JALALI(inputDate),\n        monthName, GET_JALALI_MONTH_NAME(date),\n        year, GET_JALALI_YEAR(date),\n        data, IMPORT_FROM_SHEET(SheetsFileId_Accounting_Chalebagh, sheetName, dataRange),\n        filteredData, FILTER(data, INDEX(data,,2) = monthName, INDEX(data,,3) = year),\n        INDEX(filteredData,,4)\n      )\n    ),\n  result\n)	1		
تعداد فیش هرشب	B508		LET(\n  inputDate, AN,\n  sheetName, "اهداف فروش",\n  dataRange, "A:G",\n  result,\n    IF(\n      ISBLANK(inputDate),\n      "",\n      LET(\n        date, GREG_TO_JALALI(inputDate),\n        monthName, GET_JALALI_MONTH_NAME(date),\n        year, GET_JALALI_YEAR(date),\n        data, IMPORT_FROM_SHEET(SheetsFileId_Accounting_Chalebagh, sheetName, dataRange),\n        filteredData, FILTER(data, INDEX(data,,2) = monthName, INDEX(data,,3) = year),\n        INDEX(filteredData,,4)\n      )\n    ),\n  result\n)	1		
